method,time_S_BA,time_nDTW,freq_MSC_mean,freq_Delta_f_peak_Hz,nl_XSampEn,nl_PLV,BA_bias,BA_sd,BA_loa_width,S_time,S_freq,S_nl,TDSI,mm_z_mean,mm_z_std,ecg_z_mean,ecg_z_std,f0_Hz,file_index,mmwave_file,ecg_file
帶通+小波+NLMS,0.6257095834672664,0.2676786230759329,0.36970115968407413,0.04339843749999994,1.2417905393926756,0.2130462963518015,3.3290045715896747e-19,1.3806337449424624,5.412084280174453,0.6954316138926411,0.5088117694387542,0.32955915052046203,0.5112675112839524,-3.4288747087373653e-17,1.0,-1.3316018286358699e-18,1.0,0.954765625,72,072.csv,072.csv
原始波形,0.61841724963533,0.2629994356561439,0.23920713942841212,0.2603906249999999,1.4432399259753892,0.21200816283111165,-3.9948054859076094e-18,1.4403936970963855,5.646343292617831,0.6935797903906897,0.15659557620157805,0.3106503769693542,0.38694191452054066,5.3264073145434795e-18,1.0,0.0,1.0,1.128359375,73,073.csv,073.csv
帶通,0.6195808190580835,0.2587882811253471,0.22695590387721953,0.2603906249999999,1.256416569234325,0.21568489612183936,-1.5979221943630438e-17,1.4306156455357617,5.608013330500186,0.6957836344516579,0.15046995842598174,0.3294327372022843,0.39189544335997467,-3.462164754453262e-17,1.0,0.0,1.0,1.128359375,73,073.csv,073.csv
小波去噪,0.6146398529771845,0.2716862791702671,0.2808918848408597,0.5641796874999998,1.1653199057662478,0.18234380745857684,-6.6580091431793495e-18,1.472812597377064,5.773425381718091,0.6883665805565025,0.1422191874594545,0.32208466570432026,0.38422347790675904,-1.0652814629086959e-17,1.0,0.0,1.0,1.128359375,73,073.csv,073.csv
NLMS,0.623721826571322,0.29451120553523585,0.319019896095401,0.2603906249999999,1.2405766545984682,0.15324741790823374,-1.1651516000563861e-17,1.3965723869629156,5.4745637568946295,0.684308712956137,0.19650195453507247,0.2997805462682165,0.3935304045864753,-1.9308226515220113e-17,1.0,0.0,1.0,1.128359375,73,073.csv,073.csv
帶通+小波,0.6179529332742164,0.26176366695439646,0.26534940580394817,0.2603906249999999,1.1937554445597893,0.22527066701525686,0.0,1.4443224240840355,5.66174390240942,0.6938229196786059,0.16966670938934605,0.3405549957653021,0.40134820827775136,-5.3264073145434795e-18,1.0,0.0,1.0,1.128359375,73,073.csv,073.csv
帶通+小波+NLMS,0.6272072103487898,0.3079405920991104,0.3534677766132558,0.08679687499999988,1.0944617819428828,0.20411808005961285,-1.2650217372040764e-17,1.3687907639907166,5.3656597948436096,0.6810830947155633,0.38663559303646805,0.3407838543523603,0.4695008473681305,1.9974027429538047e-18,0.9999999999999998,0.0,1.0,1.128359375,73,073.csv,073.csv
原始波形,0.6214876694937119,0.25963334035350044,0.20576366557267256,0.17359374999999977,1.5313932074232366,0.1331174741919166,1.3316018286358699e-18,1.4147953264400668,5.545997679645062,0.6964110103176567,0.19099928408332228,0.2640784264645497,0.3838295736218429,-6.6580091431793495e-18,1.0,9.32121280045109e-18,1.0,1.128359375,74,074.csv,074.csv
帶通,0.6297983670428586,0.24661915440636945,0.20236085033300952,0.17359374999999977,1.3377004849852108,0.12750036021574623,-5.3264073145434795e-18,1.348625874794831,5.286613429195738,0.7056183056111011,0.18929787646349078,0.27763557869141453,0.3908505869220022,1.3316018286358699e-18,0.9999999999999999,9.32121280045109e-18,1.0,1.128359375,74,074.csv,074.csv
小波去噪,0.6211994413817055,0.28511959457255226,0.2647588668412857,0.2603906249999999,1.1120783967979504,0.20290727693667085,-5.492857543122964e-18,1.4171706338594356,5.555308884728988,0.6865618821277766,0.16937143990801481,0.33818727523013026,0.3980401990886406,7.989610971815219e-18,1.0,9.32121280045109e-18,1.0,1.128359375,74,074.csv,074.csv
NLMS,0.6181133065371098,0.26239488611164596,0.20767005334399635,0.13019531249999994,1.2840279489596307,0.2982375543013023,6.6580091431793495e-18,1.442963709786779,5.656417742364173,0.6936602605088176,0.23983503859731378,0.36803028400316085,0.43384186103643074,-3.2624244801578815e-17,0.9999999999999998,9.32121280045109e-18,1.0,1.128359375,74,074.csv,074.csv
帶通+小波,0.628913964657301,0.25327925198293116,0.2163379292090922,0.17359374999999977,1.2664310719344998,0.15457186054696517,2.6632036572717397e-18,1.3554628572054437,5.313414400245339,0.7025825232788352,0.19628641590153212,0.2978970956389608,0.3989220116064427,1.3316018286358699e-18,1.0,9.32121280045109e-18,1.0,1.128359375,74,074.csv,074.csv
帶通+小波+NLMS,0.6227392920418533,0.25615656039280554,0.55934839409612,0.13019531249999994,1.2617326077103364,0.2840211136773457,-1.3316018286358699e-17,1.4045455694275801,5.505818632156114,0.6983800351752214,0.4156742089733756,0.36308001407489965,0.4923780860744989,-8.655411886133154e-18,1.0,9.32121280045109e-18,1.0,1.128359375,74,074.csv,074.csv
原始波形,0.6160815173641992,0.2711500237085218,0.31700856220089474,0.0,1.5695668871349535,0.11901941537587397,-3.8616453030440226e-17,1.4603154182208105,5.724436439425577,0.6892918058980064,0.6585042811004473,0.25409502963590774,0.5339637055447871,9.987013714769025e-18,0.9999999999999999,2.1305629258173918e-17,0.9999999999999999,1.0415625,75,075.csv,075.csv
帶通,0.6160643646319478,0.2564409380790885,0.30288084084095773,0.0,1.3946706545160998,0.11754968679635293,1.464762011499457e-17,1.4604631936810961,5.725015719229897,0.6949325299986446,0.6514404204204789,0.26757182308181354,0.5379815911669791,-8.655411886133154e-18,0.9999999999999998,2.1305629258173918e-17,0.9999999999999999,1.0415625,75,075.csv,075.csv
小波去噪,0.6151874383443409,0.2722519563270182,0.26398572805063386,0.52078125,1.1072715228590575,0.043881461942849684,-2.3303032001127723e-17,1.4680473982557471,5.754745801162529,0.6884248848064064,0.13472968111324046,0.25921437823336907,0.36078964805100533,-5.3264073145434795e-18,0.9999999999999998,2.1305629258173918e-17,0.9999999999999999,1.0415625,75,075.csv,075.csv
NLMS,0.6288332332722115,0.2674181642472546,0.29894472438417224,0.04339843750000005,1.270269873953263,0.21140189955764438,-1.3316018286358699e-17,1.356089295734188,5.315870039278017,0.6970930972839958,0.47343355178880286,0.3259390834634932,0.49882191084543065,7.323810057497285e-18,1.0000000000000002,2.1305629258173918e-17,0.9999999999999999,1.0415625,75,075.csv,075.csv
帶通+小波,0.614788654469321,0.25117556832469584,0.3064065406777434,0.0,1.313779988068802,0.07800554185694648,-1.7976624686584242e-17,1.4715154480850516,5.768340556493403,0.6963372209670995,0.6532032703388717,0.2550993758685675,0.5348799557248463,-1.3316018286358699e-17,1.0,2.1305629258173918e-17,0.9999999999999999,1.0415625,75,075.csv,075.csv
帶通+小波+NLMS,0.6304188599762399,0.2604624906770257,0.5347790520762298,0.04339843750000005,1.215059652326696,0.2671788499638391,-2.1971430172491855e-17,1.3438568276681664,5.267918764459212,0.7005569620301034,0.5913507156348317,0.35931698020816394,0.550408219291033,3.6619050287486425e-18,1.0,2.1305629258173918e-17,0.9999999999999999,1.0415625,75,075.csv,075.csv
原始波形,0.6207471453739734,0.27777847504122105,0.22708043807484046,0.30378906249999993,1.4966339762999918,0.17205236131046228,-9.32121280045109e-18,1.4209094469642096,5.569965032099701,0.6891058728091901,0.1375081678918572,0.28629582560374667,0.37096995543493133,2.6632036572717397e-18,1.0,7.989610971815219e-18,1.0,1.0415625,76,076.csv,076.csv
帶通,0.622022374079786,0.2455565776319402,0.24314560955174913,0.30378906249999993,1.3013627075835101,0.1683973910994973,-5.992208228861415e-18,1.4104036764069703,5.528782411515324,0.7021456988466719,0.14554075363031155,0.30146127582550747,0.38304924276749697,5.659307771702447e-18,1.0,7.989610971815219e-18,1.0,1.0415625,76,076.csv,076.csv
小波去噪,0.6177423745992318,0.26882321131340703,0.29209044651376737,0.17359375,0.9792125482318691,0.29095085288717887,-2.1305629258173918e-17,1.4461091268648276,5.6687477773101245,0.6910103670360138,0.2341626745538695,0.3981011489546332,0.4410913968481722,5.3264073145434795e-18,1.0,7.989610971815219e-18,1.0,1.0415625,76,076.csv,076.csv
NLMS,0.616672872413301,0.25490801980578576,0.26376812677903566,0.086796875,1.2361168408817307,0.3612592768783109,-1.3316018286358699e-17,1.4552340419074838,5.704517444277337,0.6958303253112498,0.3417857681193578,0.40423154995771604,0.4806158811294412,1.3316018286358699e-18,1.0,7.989610971815219e-18,1.0,1.0415625,76,076.csv,076.csv
帶通+小波,0.622104921870156,0.24443383958314854,0.29939645735826753,0.17359375,1.1747729671327583,0.14766533756103623,2.1305629258173918e-17,1.409727407961078,5.5261314392074254,0.7026263609532338,0.23781567997611958,0.30374172483210443,0.41472792192048596,-5.992208228861415e-18,1.0,7.989610971815219e-18,1.0,1.0415625,76,076.csv,076.csv
帶通+小波+NLMS,0.6211398492565621,0.24021574312282468,0.2919511885173759,0.13019531249999994,1.0573948791178511,0.37881293081298417,-1.5313421029312504e-17,1.4176624412439303,5.557236769676207,0.703799009538693,0.2819756061840035,0.4324322477076442,0.47273562114344686,-4.660606400225545e-18,1.0,7.989610971815219e-18,1.0,1.0415625,76,076.csv,076.csv
原始波形,0.6256388703962971,0.27551870156684033,0.21239670334829602,0.4773828124999999,1.331006132607425,0.2883558015814537,1.3648918743517666e-17,1.3811964145889077,5.414289945188518,0.6924085522675475,0.110422340805887,0.3586775509656958,0.3871694813463768,7.989610971815219e-18,0.9999999999999999,1.0652814629086959e-17,0.9999999999999999,0.86796875,77,077.csv,077.csv
帶通,0.6228630074737551,0.27179389237363044,0.22383089281837867,0.4773828124999999,1.2907478088439788,0.3337038403309436,1.2317316914881797e-17,1.4035381241177476,5.50186944654157,0.6924371543600083,0.11613943554092833,0.38512125477735293,0.39789928155942983,-2.6632036572717398e-17,1.0,1.0652814629086959e-17,0.9999999999999999,0.86796875,77,077.csv,077.csv
小波去噪,0.624625652721037,0.27762484604992427,0.23291628406121986,0.4773828124999999,0.9795618874996552,0.22603997000033965,1.2983117829199732e-17,1.3892936326731669,5.446031040078814,0.6911033152135848,0.12068213116234892,0.3656011258866212,0.392462190754185,-5.3264073145434795e-18,0.9999999999999999,1.0652814629086959e-17,0.9999999999999999,0.86796875,77,077.csv,077.csv
NLMS,0.6187864782475353,0.25765244853836133,0.2772469679723376,0.0,1.292742502982645,0.5291926063128027,3.3290045715896748e-18,1.4372805174367649,5.634139628352118,0.6958251368118561,0.6386234839861689,0.48267574267023533,0.6057081211560867,2.1305629258173918e-17,1.0,1.0652814629086959e-17,0.9999999999999999,0.86796875,77,077.csv,077.csv
帶通+小波,0.6216412240976227,0.2694640761912747,0.21892264338318734,0.4773828124999999,1.1341620229983105,0.26161392333602473,9.654113257610057e-18,1.4135321723816607,5.54104611573611,0.6927149706634673,0.11368531082333266,0.36509095445387585,0.390497078646892,3.129264297294294e-17,1.0,1.0652814629086959e-17,0.9999999999999999,0.86796875,77,077.csv,077.csv
帶通+小波+NLMS,0.6262318097841812,0.2658494814059046,0.2470421357683839,0.13019531249999994,1.1740111623346643,0.6294727143467631,1.3316018286358699e-18,1.376488121564751,5.395833436533824,0.6963931546538655,0.25952107980950756,0.5447259766668948,0.5002134037100893,1.1318615543404894e-17,1.0,1.0652814629086959e-17,0.9999999999999999,0.86796875,77,077.csv,077.csv
原始波形,0.6138193990150984,0.2737323627666865,0.3104017341385287,0.4339843750000001,1.5548361723158273,0.1760526170963194,2.1305629258173918e-17,1.4799951253955903,5.801580891550714,0.6871774973413036,0.1617201497293219,0.283733573623703,0.3775437402314428,2.263723108680979e-17,1.0,2.6632036572717397e-18,1.0,0.8245703124999999,78,078.csv,078.csv
帶通,0.6090914532060563,0.2535521567575398,0.31273400117808964,0.4339843750000001,1.3627715873575752,0.2781920083603199,6.658009143179349e-19,1.5224215477347267,5.967892467120128,0.6925653606918414,0.16288628324910237,0.350711888963665,0.40205451096820294,-1.5313421029312504e-17,1.0,2.6632036572717397e-18,1.0,0.8245703124999999,78,078.csv,078.csv
小波去噪,0.6185458771877954,0.2682023833898582,0.24201014833845952,0.9547656250000001,0.9495177425771903,0.09824027917978631,-7.656710514656252e-18,1.439308063505849,5.642087608942928,0.6916494346624386,0.12104075833759986,0.30559382489168396,0.3727613392972408,5.992208228861415e-18,1.0000000000000002,2.6632036572717397e-18,1.0,0.8245703124999999,78,078.csv,078.csv
NLMS,0.6255899676813845,0.2437052110155963,0.34565520413718964,0.4339843750000001,1.2272450238954162,0.48274266281297734,-1.7976624686584242e-17,1.3815857227264956,5.415816033087863,0.7046542997571705,0.17934688472865237,0.46586391962002427,0.44995503470194903,-1.9974027429538047e-18,0.9999999999999998,2.6632036572717397e-18,1.0,0.8245703124999999,78,078.csv,078.csv
帶通+小波,0.6095420309658418,0.2579742434360984,0.3110305853139085,0.4339843750000001,1.2412905673331311,0.29191676146122825,2.6632036572717397e-18,1.5182997783781549,5.951735131242367,0.6910785813637539,0.1620345753170118,0.36904413644989176,0.40738576437688584,-8.655411886133154e-18,1.0,2.6632036572717397e-18,1.0,0.8245703124999999,78,078.csv,078.csv
帶通+小波+NLMS,0.6281408013195178,0.2587546171552915,0.47011554144656686,0.5641796875,1.141775725917161,0.5278052291377572,3.9948054859076094e-18,1.3614784287618686,5.3369954407465245,0.7000766198654589,0.23683101576230808,0.49735376164726264,0.47808713242500983,2.8629439315671206e-17,1.0,2.6632036572717397e-18,1.0,0.8245703124999999,78,078.csv,078.csv
原始波形,0.6252087747379722,0.2638966625892197,0.2503100761215906,0.6509765624999999,1.4144281374037613,0.1867849100763167,2.6632036572717398e-17,1.3846255564455345,5.427732181266495,0.6966308394462022,0.12589945237398534,0.3004808302331438,0.3743370406844438,2.6632036572717397e-18,1.0,-1.3316018286358699e-18,1.0,0.9981640624999999,79,079.csv,079.csv
帶通,0.6200553203575229,0.24597784207479684,0.25642385255581207,0.6509765624999999,1.2111268165932125,0.2065864516915368,2.2970131543968756e-17,1.426655458890015,5.592489398848859,0.7009974356245638,0.12895634059109606,0.32942227292158177,0.38645868304574726,-8.322511428974187e-18,0.9999999999999999,-1.3316018286358699e-18,1.0,0.9981640624999999,79,079.csv,079.csv
小波去噪,0.6248812803090342,0.26207495174790046,0.27613935385422794,0.6509765624999999,0.9490017490203149,0.16218505536544428,8.655411886133154e-18,1.387244569953074,5.43799871421605,0.6971673149908832,0.138814091240304,0.3376341137799793,0.39120517333705546,2.6632036572717397e-18,1.0,-1.3316018286358699e-18,1.0,0.9981640624999999,79,079.csv,079.csv
NLMS,0.6239675196500829,0.2870515436902929,0.2939714830170963,0.6509765624999999,1.1668007994500633,0.19371963356463204,1.3316018286358699e-18,1.3945885054347678,5.4667869413042895,0.6872202826699916,0.14773015582173818,0.32761476210396284,0.3875217335318975,-3.828355257328126e-18,1.0,-1.3316018286358699e-18,1.0,0.9981640624999999,79,079.csv,079.csv
帶通+小波,0.6209086578650135,0.24502187074885384,0.2750921911293573,0.6509765624999999,1.149272351616771,0.18503922362305555,-1.6645022857948374e-18,1.4195727315787343,5.564725107788639,0.7017980389798465,0.13829050987786867,0.32515648522772345,0.38841501136181283,3.329004571589675e-17,1.0,-1.3316018286358699e-18,1.0,0.9981640624999999,79,079.csv,079.csv
帶通+小波+NLMS,0.6278693178131565,0.2729840270080515,0.399376236048568,0.6509765624999999,0.9979806184169516,0.3435926638728772,-4.9935068573845125e-18,1.3635993106164241,5.3453092976163825,0.6944871312340757,0.20043253233747402,0.42204900976079207,0.43898955777744725,-1.6645022857948373e-19,1.0,-1.3316018286358699e-18,1.0,0.9981640624999999,79,079.csv,079.csv
原始波形,0.6225389186171311,0.25431311598787965,0.26342023014628796,0.17359374999999977,1.6145933011973914,0.05246965666117634,2.9961041144307074e-18,1.4061794158973324,5.512223310317543,0.698993938589896,0.21982756637013,0.21746915902783948,0.3787635546626218,1.731082377226631e-17,1.0,-4.2611258516347836e-17,0.9999999999999998,1.475546875,80,080.csv,080.csv
帶通,0.6238021349656242,0.23814001829308948,0.27252838337215557,0.17359374999999977,1.4328431014088685,0.058431578326010286,6.658009143179349e-19,1.3959234930407156,5.472020092719605,0.7059472354950118,0.2243816429830638,0.23473664651317627,0.388355174997084,1.3316018286358699e-17,1.0,-4.2611258516347836e-17,0.9999999999999998,1.475546875,80,080.csv,080.csv
小波去噪,0.6246205879792655,0.26266284923986605,0.19456709407636807,0.17359374999999977,1.5573667731739635,0.15156215330708633,-1.198441645772283e-17,1.3893342731398632,5.446190350708264,0.6968108554510257,0.18540099833517004,0.27129468277561186,0.38450217885393584,0.0,0.9999999999999999,-4.2611258516347836e-17,0.9999999999999998,1.475546875,80,080.csv,080.csv
NLMS,0.6220913859360417,0.25929118996365746,0.2945403578476947,0.0867968750000001,1.527150672940576,0.1927034503437555,-1.3316018286358699e-17,1.4098382690486155,5.526566014670573,0.6968448472902959,0.3571718836536871,0.2942030069944227,0.4494065793128019,-2.1305629258173918e-17,1.0,-4.2611258516347836e-17,0.9999999999999998,1.475546875,80,080.csv,080.csv
帶通+小波,0.6232403254979436,0.24485236850797507,0.2672478411335667,0.17359374999999977,1.4472014767939625,0.10065709750577326,1.997402742953805e-17,1.4004717835259726,5.489849391421813,0.703030212054286,0.22174137186376935,0.2546435611216441,0.39313838167989984,2.6632036572717398e-17,1.0,-4.2611258516347836e-17,0.9999999999999998,1.475546875,80,080.csv,080.csv
帶通+小波+NLMS,0.627215812250708,0.2576408075423143,0.5811630833417947,0.0867968750000001,1.446440170382289,0.1583273539831866,1.997402742953805e-17,1.3687231450949606,5.365394728772245,0.7000443022918192,0.500483246400737,0.2835422700400668,0.4946899395775411,2.1305629258173918e-17,1.0,-4.2611258516347836e-17,0.9999999999999998,1.475546875,80,080.csv,080.csv
